자료년도,국가구분,시도,시군구,시가화건조지역,농업지역,산림지역,초지,습지,나지,수역,합계
1980,남한,강원도,강릉시,11.0331,120.6045,878.436,17.1963,0.1125,9.1026,6.6267,1043.1117
1980,남한,강원도,고성군,3.8133,78.4143,576.4959,6.8094,0,9.7497,19.0809,694.3635
1980,남한,강원도,동해시,8.8119,20.6127,138.9069,8.1864,0.0126,4.8978,0.4752,181.9035
1980,남한,강원도,삼척시,8.2539,68.5053,1072.1178,29.1132,0.3357,7.5762,3.2301,1189.1322
1980,남한,강원도,속초시,2.3544,14.9634,83.5704,1.2933,0.0099,2.3346,2.3454,106.8714
1980,남한,강원도,양구군,1.1367,75.123,630.234,6.8238,1.7631,8.9703,5.1444,729.1953
1980,남한,강원도,양양군,1.9737,56.7207,556.7355,8.7714,0.4662,5.5476,4.9905,635.2056
1980,남한,강원도,영월군,5.355,141.2658,945.7209,13.8195,0.1404,8.9631,6.8805,1122.1452
1980,남한,강원도,원주시,9.0306,141.5034,692.9352,9.8964,0.018,15.5844,5.1921,874.1601
1980,남한,강원도,인제군,2.6928,93.1149,1507.0689,12.0231,0.3915,10.0107,13.0437,1638.3456
1980,남한,강원도,정선군,5.0661,101.7837,1083.5532,15.8814,0.2232,8.334,3.6882,1218.5298
1980,남한,강원도,철원군,6.0822,196.0092,488.2869,56.6946,0.0702,10.3437,6.7392,764.226
1980,남한,강원도,춘천시,11.8674,114.0021,908.3691,16.2855,0.054,8.6724,56.2095,1115.46
1980,남한,강원도,태백시,4.6152,19.7973,273.2418,4.2291,0.0369,1.2888,0.0405,303.2496
1980,남한,강원도,평창군,1.4814,145.0458,1296.6831,11.2023,0.2133,8.0991,2.8107,1465.5357
1980,남한,강원도,홍천군,2.79,180.6795,1601.5572,16.1595,0.1377,11.8044,3.9915,1817.1198
1980,남한,강원도,화천군,1.6146,72.3384,933.0921,16.5096,1.9701,7.4853,20.7099,1053.72
1980,남한,강원도,횡성군,1.395,121.851,854.5266,8.838,0.1215,6.4341,1.4706,994.6368
1980,남한,경기도,가평군,1.8558,72.0396,745.5069,6.7392,0.0135,1.7757,13.0509,840.9816
1980,남한,경기도,고양시덕양구,10.0926,54.3906,73.6209,15.6375,1.1322,3.2139,4.4217,162.5094
1980,남한,경기도,고양시일산동구,2.7495,33.1569,18.4086,2.4804,1.9962,1.0179,0.4536,60.2631
1980,남한,경기도,고양시일산서구,3.2355,29.2428,3.0357,0.2943,3.7107,0.5526,2.9403,43.0119
1980,남한,경기도,과천시,2.5218,7.5204,22.2291,2.0223,0.0306,0.8604,0.1935,35.3781
1980,남한,경기도,광명시,7.8966,12.1896,16.092,1.8171,0.1665,0.7677,0.0801,39.0096
1980,남한,경기도,광주시,2.8107,62.4132,319.059,32.814,0.0162,2.1573,9.4266,428.697
1980,남한,경기도,구리시,4.2903,10.1376,12.0402,3.8889,0.0198,0.5247,1.3635,32.265
1980,남한,경기도,군포시,3.789,8.037,18.0945,4.8654,0.0153,0.8046,0.3528,35.9586
1980,남한,경기도,김포시,19.1601,146.3094,71.208,4.6647,11.2482,1.3266,26.505,280.422
1980,남한,경기도,남양주시,7.0992,73.8801,337.5027,29.4723,0.1188,1.5714,8.3187,457.9632
1980,남한,경기도,동두천시,3.5091,17.5662,69.048,4.8096,0.0009,0.4914,0.405,95.8302
1980,남한,경기도,부천시소사구,5.9049,2.6703,3.5793,0.5688,0.0486,0.2673,0.0027,13.0419
1980,남한,경기도,부천시오정구,7.7787,8.9586,2.862,0.1044,0,0.4734,0.0054,20.1825
1980,남한,경기도,부천시원미구,9.3942,7.3197,3.2436,0.2835,0.1152,0.2151,0.0027,20.574
1980,남한,경기도,성남시분당구,1.7118,15.6969,45.9657,5.6511,0.0036,0.3942,0.3951,69.8184
1980,남한,경기도,성남시수정구,6.7536,8.7201,24.4773,4.4946,0.0045,0.8703,0.1998,45.5202
1980,남한,경기도,성남시중원구,5.4675,3.7332,15.2874,1.3347,0.0054,0.3996,0.0144,26.2422
1980,남한,경기도,수원시권선구,8.1081,25.5483,7.6563,3.2409,0.162,2.5947,0.0477,47.358
1980,남한,경기도,수원시영통구,3.1581,10.251,10.5219,1.62,0.0207,1.7604,0.5382,27.8703
1980,남한,경기도,수원시장안구,5.805,6.9516,17.181,1.8072,0.0801,1.0251,0.2817,33.1317
1980,남한,경기도,수원시팔달구,7.1703,2.0205,1.3743,0.6552,0.0513,1.5705,0.2115,13.0536
1980,남한,경기도,시흥시,4.5639,48.3606,47.0133,3.9663,14.8014,1.386,17.4735,137.565
1980,남한,경기도,안산시단원구,10.6524,24.7086,29.1303,5.4009,6.6528,9.7866,9.4617,95.7933
1980,남한,경기도,안산시상록구,2.8737,16.3305,22.4172,6.7815,1.3752,8.2791,0.7587,58.8159
1980,남한,경기도,안성시,5.4108,230.4207,270.2403,35.433,0.1242,8.3592,4.5324,554.5206
1980,남한,경기도,안양시동안구,6.6114,5.6277,7.6023,1.6308,0.1377,0.5481,0.0009,22.1589
1980,남한,경기도,안양시만안구,7.4151,3.6675,21.4515,3.4029,0.0189,0.927,0.0081,36.891
1980,남한,경기도,양주시,5.2605,91.5633,183.2796,25.3953,0.009,3.8277,0.9819,310.3173
1980,남한,경기도,양평군,2.7018,131.6511,703.791,22.5135,0.0441,2.2356,16.3629,879.3
1980,남한,경기도,여주군,4.5648,227.3184,306.7452,36.0675,0.0081,22.0941,10.7559,607.554
1980,남한,경기도,연천군,4.3461,231.507,544.815,60.9066,0.1746,11.3634,8.2314,861.3441
1980,남한,경기도,오산시,3.3741,20.2077,14.8311,3.0168,0,0.8397,0.2412,42.5106
1980,남한,경기도,용인시기흥구,2.1726,17.6526,48.9294,9.1071,0.0081,1.8612,1.8342,81.5652
1980,남한,경기도,용인시수지구,0.5436,7.5114,30.0816,3.5082,0.0036,0.2979,0.0585,42.0048
1980,남한,경기도,용인시처인구,4.2993,125.9622,288.6705,42.444,0.0027,3.2886,3.7404,468.4077
1980,남한,경기도,의왕시,3.4614,9.9027,35.0001,3.825,0.0468,0.981,0.8523,54.0693
1980,남한,경기도,의정부시,8.4105,17.4168,48.2706,6.3918,0.0126,1.2834,0.0117,81.7974
1980,남한,경기도,이천시,5.3892,253.0368,159.5466,34.1946,0.0117,7.9821,0.918,461.079
1980,남한,경기도,파주시,12.3336,214.7715,287.6472,43.6473,7.8246,6.0075,15.8868,588.1185
1980,남한,경기도,평택시,19.1961,312.4854,70.1829,16.4106,2.1735,11.1762,21.0411,452.6658
1980,남한,경기도,포천시,5.2668,207.5364,581.9031,16.5141,0.0072,12.3417,3.2589,826.8282
1980,남한,경기도,하남시,5.8401,22.6305,52.3665,5.0418,0.3276,3.096,4.9059,94.2084
1980,남한,경기도,화성시,12.321,352.377,246.2346,29.0691,27.1116,13.9383,17.7669,698.8185
1980,남한,경상남도,거제시,8.6094,71.5293,302.3838,16.1991,0.9855,2.9781,17.7291,420.4143
1980,남한,경상남도,거창군,4.8933,120.0942,654.2406,13.3515,0.0099,6.0768,2.6253,801.2916
1980,남한,경상남도,고성군,3.0393,138.7719,355.5045,13.4316,1.1556,3.2985,9.1476,524.349
1980,남한,경상남도,김해시,7.6365,138.8538,281.8809,19.9071,0.27,5.2488,8.0325,461.8296
1980,남한,경상남도,남해군,3.9231,98.9514,238.9311,7.8363,4.8195,7.6941,11.808,373.9635
1980,남한,경상남도,밀양시,14.2605,191.6082,545.0895,36.7515,0.2655,4.9338,9.7398,802.6488
1980,남한,경상남도,사천시,5.7456,125.064,244.9539,7.0875,4.9527,9.1629,8.8668,405.8334
1980,남한,경상남도,산청군,3.7719,111.5235,646.2486,17.6175,0.1098,6.5448,4.8402,790.6563
1980,남한,경상남도,양산시,9.7011,69.7293,381.7926,17.0802,0.0567,1.917,5.175,485.4519
1980,남한,경상남도,의령군,3.0519,91.5066,361.9989,14.1777,0.0774,6.5628,5.2569,482.6322
1980,남한,경상남도,진주시,11.9322,174.9636,471.6918,15.1542,0.2286,16.1037,22.9707,713.0448
1980,남한,경상남도,창녕군,7.8021,172.0296,303.8193,23.2092,1.7433,7.0641,11.7333,527.4009
1980,남한,경상남도,창원시마산합포구,8.0469,44.3952,179.4204,7.7094,0.1008,1.3428,10.2879,251.3034
1980,남한,경상남도,창원시마산회원구,9.3879,9.936,68.7438,2.3256,0.0423,0.6264,0.2736,91.3356
1980,남한,경상남도,창원시성산구,11.9052,11.2761,51.2514,6.1551,0.1251,1.4985,0.6084,82.8198
1980,남한,경상남도,창원시의창구,7.7337,78.2352,103.6503,13.059,0.2124,3.7197,4.5243,211.1346
1980,남한,경상남도,창원시진해구,6.2082,17.4987,77.3901,7.3458,0.1377,1.2168,3.4461,113.2434
1980,남한,경상남도,통영시,6.0714,51.3297,160.875,15.6015,1.3743,2.7207,20.2563,258.2289
1980,남한,경상남도,하동군,2.8719,119.2266,527.0121,7.2765,2.1555,9.5742,9.5751,677.6919
1980,남한,경상남도,함안군,3.8493,140.8041,247.0806,16.4124,0.2304,3.6891,4.059,416.1249
1980,남한,경상남도,함양군,3.7782,90.9126,605.8377,15.0912,0.0432,4.2741,1.6785,721.6155
1980,남한,경상남도,합천군,4.3713,169.9164,742.8924,23.562,0.0063,13.2291,29.727,983.7045
1980,남한,경상북도,경산시,15.39,107.2548,263.5074,19.7244,0.0171,1.1124,4.5225,411.5286
1980,남한,경상북도,경주시,25.8372,308.1321,933.6924,45.5013,0.0108,1.2141,10.8225,1325.2104
1980,남한,경상북도,고령군,4.3704,89.1153,263.7612,10.4688,0.0351,8.37,8.5914,384.7122
1980,남한,경상북도,구미시,14.8653,166.2093,380.8881,14.8239,0.0036,27.0171,11.8638,615.6711
1980,남한,경상북도,군위군,6.0399,107.5968,473.1552,21.7152,0.0459,0.9576,2.3202,611.8308
1980,남한,경상북도,김천시,7.0659,171.7173,790.9146,18.6417,0.0081,14.166,3.195,1005.7086
1980,남한,경상북도,문경시,8.3295,125.4483,756.4761,11.4903,0.0189,8.487,4.5495,914.7996
1980,남한,경상북도,봉화군,2.4372,167.2308,1008.2106,15.6366,0.0324,7.8975,1.332,1202.7771
1980,남한,경상북도,상주시,7.7463,302.5962,894.1257,22.3443,0.0126,14.3667,10.5525,1251.7443
1980,남한,경상북도,성주군,5.8455,145.9503,434.8044,20.5776,0.0441,5.3388,2.3346,614.8953
1980,남한,경상북도,안동시,16.137,293.9751,1111.6737,54.5931,0.0342,2.7576,49.4217,1528.5924
1980,남한,경상북도,영덕군,6.0543,82.7145,625.5702,28.1304,0.0657,1.2744,4.1904,747.9999
1980,남한,경상북도,영양군,5.7492,64.809,731.0349,18.0441,0.0081,0.3114,1.6551,821.6118
1980,남한,경상북도,영주시,5.3199,160.0317,481.9617,13.194,0.0549,10.2618,3.3966,674.2206
1980,남한,경상북도,영천시,12.7359,209.6856,647.676,34.8957,0.0108,0.4005,10.6938,916.0983
1980,남한,경상북도,예천군,4.2057,214.1109,402.2406,19.3311,0.4302,16.6509,7.4979,664.4673
1980,남한,경상북도,울릉군,0.5724,9.4644,61.407,1.2825,0,0.6849,2.5713,75.9825
1980,남한,경상북도,울진군,7.6383,79.0542,866.3589,30.537,0.0477,8.4807,2.8278,994.9446
1980,남한,경상북도,의성군,11.9475,299.8602,800.9181,41.9958,0.063,6.8742,7.6248,1169.2836
1980,남한,경상북도,청도군,6.0948,117.342,542.2725,22.1724,0.0576,0.6795,2.6748,691.2936
1980,남한,경상북도,청송군,8.7525,90.0792,719.8353,26.6922,0.0018,0.1179,2.4309,847.9098
1980,남한,경상북도,칠곡군,7.3152,93.1896,325.2258,12.6468,0.0252,5.3541,8.2458,452.0025
1980,남한,경상북도,포항시남구,35.0478,72.09,263.5623,16.1289,0.063,2.5704,5.6727,395.1351
1980,남한,경상북도,포항시북구,12.7017,149.1399,544.6557,25.3611,0.0756,1.7766,4.1211,737.8317
1980,남한,광주광역시,광산구,4.9833,126.4644,67.2615,7.4538,0.2601,11.4804,3.7449,221.6484
1980,남한,광주광역시,남구,6.7779,31.1985,19.1934,1.3446,0,1.3788,0.5391,60.4323
1980,남한,광주광역시,동구,6.0516,4.3173,36.4293,0.3609,0,1.2852,0.0639,48.5082
1980,남한,광주광역시,북구,10.9863,43.7787,57.2778,2.1726,0.0099,6.0462,1.6191,121.8906
1980,남한,광주광역시,서구,6.8589,25.1172,8.9604,1.404,0,3.5667,0.6903,46.5975
1980,남한,대구광역시,남구,9.6894,0.0054,6.9435,0.8199,0,0.045,0.0144,17.5176
1980,남한,대구광역시,달서구,19.4976,17.847,22.8726,2.7846,0.0027,0.3978,0.6912,64.0935
1980,남한,대구광역시,달성군,11.5335,111.1356,269.6445,13.8051,0.0207,6.0687,11.0223,423.2304
1980,남한,대구광역시,동구,19.2384,30.9807,118.9548,10.6965,0.0216,0.3123,1.8927,182.097
1980,남한,대구광역시,북구,20.0178,16.5555,48.9636,5.5125,0.0045,0.0747,2.2482,93.3768
1980,남한,대구광역시,서구,13.9986,0.6867,1.9413,0.5319,0,0.0081,0.1368,17.3034
1980,남한,대구광역시,수성구,20.5812,9.8397,40.3335,4.869,0.0144,0.0504,0.8424,76.5306
1980,남한,대구광역시,중구,6.9588,0,0.0738,0.0387,0,0,0,7.0713
1980,남한,대전광역시,대덕구,10.3239,9.5904,35.8263,2.853,0.0072,4.7484,6.4818,69.831
1980,남한,대전광역시,동구,11.4723,10.8513,92.9052,5.5962,0.009,2.9502,12.7818,136.566
1980,남한,대전광역시,서구,8.8083,19.6974,54.9207,3.7539,0.0189,7.5456,1.2825,96.0273
1980,남한,대전광역시,유성구,4.869,44.1918,99.747,13.2822,0.0144,12.1176,1.4994,175.7214
1980,남한,대전광역시,중구,11.3625,5.769,39.6936,1.9494,0.0036,2.7738,0.2205,61.7724
1980,남한,부산광역시,강서구,7.0065,87.2001,52.2027,6.4449,0.4662,2.6235,28.5399,184.4838
1980,남한,부산광역시,금정구,8.5473,4.5009,44.8074,4.6845,0.1053,1.0107,1.3824,65.0385
1980,남한,부산광역시,기장군,3.1077,40.7934,163.1592,9.4545,0.0936,1.5156,2.3373,220.4613
1980,남한,부산광역시,남구,11.106,0,8.3655,4.1121,0.0648,0.9117,1.6344,26.1945
1980,남한,부산광역시,동구,6.0561,0,2.799,0.5409,0,0.1197,0.0153,9.531
1980,남한,부산광역시,동래구,8.9928,0,5.3955,2.0394,0.0342,0.4572,0.0387,16.9578
1980,남한,부산광역시,부산진구,13.0122,0,13.2633,2.6613,0.0009,0.5328,0.045,29.5155
1980,남한,부산광역시,북구,5.2515,2.682,26.7534,2.376,0.0135,0.9423,2.25,40.2687
1980,남한,부산광역시,사상구,11.7576,5.2056,15.1461,0.9999,0.1539,0.837,2.583,36.6831
1980,남한,부산광역시,사하구,11.4939,5.1345,14.0121,1.6371,0.1863,3.8475,4.8888,41.2002
1980,남한,부산광역시,서구,4.5072,0.0045,6.6771,1.9359,0.0261,0.252,0.5724,13.9752
1980,남한,부산광역시,수영구,5.8401,0,2.3931,1.5597,0.0207,0.3285,0.342,10.4841
1980,남한,부산광역시,연제구,6.966,0,3.5316,1.3032,0.0099,0.3132,0.0162,12.1401
1980,남한,부산광역시,영도구,5.3262,0,5.4036,2.1258,0.198,0.4356,0.9477,14.4369
1980,남한,부산광역시,중구,2.3571,0,0.3177,0.2889,0,0.0126,0.0306,3.0069
1980,남한,부산광역시,해운대구,9.0981,5.9823,29.0232,6.0759,0.045,1.4328,0.5139,52.1712
1980,남한,서울특별시,강남구,19.9044,5.3037,7.0785,2.9412,0.0027,1.3743,1.8144,38.4192
1980,남한,서울특별시,강동구,12.3264,5.3721,3.8133,0.4752,0.0162,0.7065,2.7819,25.4916
1980,남한,서울특별시,강북구,8.0064,0.189,13.0806,2.2005,0.0009,0.2313,0,23.7087
1980,남한,서울특별시,강서구,20.5092,10.8369,3.978,2.1204,0.0936,1.3734,3.9051,42.8166
1980,남한,서울특별시,관악구,11.9916,0,15.5349,2.0736,0.0009,0.2511,0,29.8521
1980,남한,서울특별시,광진구,10.5057,0.4995,3.1239,1.0665,0.0063,0.3708,2.1294,17.7021
1980,남한,서울특별시,구로구,13.2129,1.6587,3.636,0.9513,0.0522,0.2313,0.0864,19.8288
1980,남한,서울특별시,금천구,8.541,0.2907,2.889,0.5913,0.0189,0.2295,0.0045,12.5649
1980,남한,서울특별시,노원구,11.8215,3.1896,15.6843,2.9952,0,1.8171,0.0171,35.5248
1980,남한,서울특별시,도봉구,7.3935,0.864,9.1908,2.7207,0.0018,0.5652,0.0063,20.7423
1980,남한,서울특별시,동대문구,12.0213,0,1.4211,0.8937,0.0027,0.1179,0.0216,14.4783
1980,남한,서울특별시,동작구,11.6703,0,3.1311,1.3896,0.036,0.1206,1.0395,17.3871
1980,남한,서울특별시,마포구,15.4539,1.8792,1.2141,0.4752,0.2439,0.4977,4.8834,24.6474
1980,남한,서울특별시,서대문구,10.1997,0,4.9113,2.178,0.0009,0.1665,0,17.4564
1980,남한,서울특별시,서초구,14.8239,5.9715,20.0664,4.0104,0.0702,1.287,1.6623,47.8917
1980,남한,서울특별시,성동구,11.9844,0,1.0557,1.4031,0.0531,0.3762,1.6839,16.5564
1980,남한,서울특별시,성북구,13.1049,0.0099,7.7562,3.0213,0.0027,0.4725,0.0099,24.3774
1980,남한,서울특별시,송파구,18.5094,4.3353,2.4624,3.6639,0.0099,1.7172,2.9718,33.6699
1980,남한,서울특별시,양천구,12.8349,0.8181,2.2788,1.1727,0.0423,0.6075,0.0828,17.8371
1980,남한,서울특별시,영등포구,16.8453,0,0.4824,0.9621,0.0891,0.4032,2.8305,21.6126
1980,남한,서울특별시,용산구,13.1877,0,2.8206,1.8144,0.0558,0.1971,3.1437,21.2193
1980,남한,서울특별시,은평구,12.0069,1.548,14.0697,3.3165,0.0162,0.2934,0.0522,31.3029
1980,남한,서울특별시,종로구,8.3979,0,10.8738,4.3974,0.009,0.1908,0.0063,23.8752
1980,남한,서울특별시,중구,7.9947,0,1.5174,0.4725,0.0009,0.0558,0.0027,10.044
1980,남한,서울특별시,중랑구,9.7227,1.6659,5.4747,0.8613,0.0081,0.1476,0.0495,17.9298
1980,남한,울산광역시,남구,22.32,14.8869,22.6818,7.1082,0.1215,2.8764,5.7951,75.7899
1980,남한,울산광역시,동구,6.5952,6.5178,19.3923,1.8612,0.0801,1.3086,2.2041,37.9593
1980,남한,울산광역시,북구,7.5573,38.2554,105.1317,5.4648,0.0081,1.0521,1.6776,159.147
1980,남한,울산광역시,울주군,14.5404,148.9797,560.223,25.0542,0.315,1.359,8.4222,758.8935
1980,남한,울산광역시,중구,5.9805,8.6886,17.4969,3.1734,0.0009,0.5202,0.6273,36.4878
1980,남한,인천광역시,강화군,11.3544,197.8173,184.1274,4.8033,11.7333,1.9089,45.7641,457.5087
1980,남한,인천광역시,계양구,9.1161,22.3443,12.1977,1.2996,0.0045,0.6219,0.0009,45.585
1980,남한,인천광역시,남구,17.3007,1.9161,1.8891,1.0062,0.5634,1.4697,0.5517,24.6969
1980,남한,인천광역시,남동구,10.5102,17.0847,12.6693,3.4659,7.0947,4.5639,23.1039,78.4926
1980,남한,인천광역시,동구,5.5062,0,0.0549,0.1647,0.0936,0.1422,1.08,7.0416
1980,남한,인천광역시,부평구,17.7255,7.3305,4.2633,1.1943,0.0342,1.4382,0.0009,31.9869
1980,남한,인천광역시,서구,20.6244,31.2768,30.1968,1.0665,37.9449,3.798,6.4503,131.3577
1980,남한,인천광역시,연수구,2.7396,8.019,4.6485,0.5121,0.2835,1.6074,29.7711,47.5812
1980,남한,인천광역시,옹진군,3.2994,23.7303,107.2206,2.97,8.3835,5.3586,43.2792,194.2416
1980,남한,인천광역시,중구,13.1418,23.1813,36.3087,3.9897,11.1627,4.8105,53.6067,146.2014
1980,남한,전라남도,강진군,2.3544,181.2762,284.2092,11.4867,5.0211,7.3791,10.3221,502.0488
1980,남한,전라남도,고흥군,5.9337,285.4899,426.3498,17.4879,28.4499,25.6455,32.1624,821.5191
1980,남한,전라남도,곡성군,2.1195,111.7971,414.1935,5.0742,0.4446,8.7741,5.2515,547.6545
1980,남한,전라남도,광양시,11.3994,82.647,319.5126,5.049,8.7858,12.2886,26.3772,466.0596
1980,남한,전라남도,구례군,1.7181,65.4075,359.4933,2.9313,0.0648,5.2362,4.8015,439.6527
1980,남한,전라남도,나주시,7.5879,316.4733,233.9694,18.1467,1.2537,10.3869,19.9845,607.8024
1980,남한,전라남도,담양군,3.7521,143.7768,282.0411,12.861,0.2889,3.1059,6.1533,451.9791
1980,남한,전라남도,목포시,13.4919,19.1196,9.594,2.5776,4.338,1.4832,3.1185,53.7228
1980,남한,전라남도,무안군,20.4606,251.3097,121.635,28.809,16.3314,3.6657,21.1212,463.3326
1980,남한,전라남도,보성군,3.9834,193.4649,441.0351,9.288,3.2796,8.6571,6.1299,665.838
1980,남한,전라남도,순천시,8.5914,192.5316,671.5557,10.0872,4.5666,16.3872,9.0288,912.7485
1980,남한,전라남도,신안군,19.4679,254.6082,268.3278,20.6847,202.131,13.7358,71.9109,850.8663
1980,남한,전라남도,여수시,17.1702,146.0502,286.8048,20.6469,8.7363,16.6365,36.5994,532.6443
1980,남한,전라남도,영광군,9.6282,213.1965,186.4719,32.1147,31.4415,12.9582,9.8046,495.6156
1980,남한,전라남도,영암군,9.7929,282.2382,219.4614,24.0534,7.0569,7.7724,21.1455,571.5207
1980,남한,전라남도,완도군,6.7869,93.4803,246.1653,17.2107,13.3047,19.3707,56.4426,452.7612
1980,남한,전라남도,장성군,6.6042,163.8414,312.2415,25.5006,0.2898,2.9151,7.137,518.5296
1980,남한,전라남도,장흥군,3.1734,178.3593,405.3771,12.1068,2.106,10.1223,7.6257,618.8706
1980,남한,전라남도,진도군,5.9463,153.0846,234.5922,14.9499,18.5337,3.0033,28.0998,458.2098
1980,남한,전라남도,함평군,4.509,189.7668,168.7086,15.6438,1.2942,5.8815,5.5062,391.3101
1980,남한,전라남도,해남군,13.8726,383.7744,399.8277,38.7675,96.57,31.1058,40.3353,1004.2533
1980,남한,전라남도,화순군,3.4389,142.3287,615.7836,4.5522,1.4481,9.3483,10.449,787.3488
1980,남한,전라북도,고창군,7.3395,308.7594,221.211,49.9509,7.5762,9.2268,6.4008,610.4646
1980,남한,전라북도,군산시,20.1996,198.3582,72.1503,19.6146,23.9715,9.1206,38.7549,382.1697
1980,남한,전라북도,김제시,11.3625,362.5101,90.2763,26.1657,5.5116,9.0765,5.6709,510.5736
1980,남한,전라북도,남원시,6.6177,202.5702,502.164,22.8726,0.1854,11.3598,3.564,749.3337
1980,남한,전라북도,무주군,4.7772,53.2764,558.3249,8.1675,0.0081,3.5586,1.9206,630.0333
1980,남한,전라북도,부안군,9.2286,243.6759,179.0217,22.941,8.217,7.8246,15.4656,486.3744
1980,남한,전라북도,순창군,2.4111,126.7893,341.28,20.916,0.387,4.5675,2.8503,499.2012
1980,남한,전라북도,완주군,5.1597,157.3119,611.442,30.6459,0.1035,9.1971,8.1603,822.0204
1980,남한,전라북도,익산시,15.4863,321.2379,114.4548,28.5471,2.4309,18.3258,8.4807,508.9635
1980,남한,전라북도,임실군,2.7387,104.0913,442.8036,27.4788,0.0108,4.968,16.6608,598.752
1980,남한,전라북도,장수군,3.3903,71.1792,443.772,9.3825,0.081,2.3697,1.1322,531.3069
1980,남한,전라북도,전주시덕진구,11.3751,51.2622,32.1651,6.8049,0.027,7.1244,2.07,110.8287
1980,남한,전라북도,전주시완산구,7.9785,23.985,51.8868,5.445,0.0045,4.7556,0.3645,94.4199
1980,남한,전라북도,정읍시,9.4437,280.0674,334.1394,46.8963,0.1314,15.3621,10.0458,696.0861
1980,남한,전라북도,진안군,5.4738,106.1145,651.7863,17.2737,0.0171,6.246,3.3057,790.2171
1980,남한,제주특별자치도,서귀포시,20.0979,174.1086,455.0931,218.1348,0,3.285,15.9057,886.6251
1980,남한,제주특별자치도,제주시,49.2858,205.218,470.772,248.418,0.9099,4.8672,19.5669,999.0378
1980,남한,충청남도,계룡시,0.7614,8.127,43.9884,4.7601,0.0027,2.5218,0.1341,60.2955
1980,남한,충청남도,공주시,6.7419,197.2494,660.3201,56.4039,0.0459,9.0747,10.6695,940.5054
1980,남한,충청남도,금산군,5.0427,90.9972,452.8404,19.1898,0.0135,7.0695,2.3427,577.4958
1980,남한,충청남도,논산시,10.0503,248.6655,243.432,31.1598,1.9656,11.5317,5.3622,552.1671
1980,남한,충청남도,당진군,11.9637,376.353,180.5022,18.5904,47.6037,7.6437,63.7344,706.3911
1980,남한,충청남도,보령시,8.1621,170.1909,319.2696,47.7846,27.8946,13.2264,16.659,603.1872
1980,남한,충청남도,부여군,7.1739,238.6278,304.9812,48.5244,0.3204,11.0475,14.553,625.2282
1980,남한,충청남도,서산시,10.4427,350.5932,251.2404,34.3503,32.1849,16.6392,35.3439,730.7946
1980,남한,충청남도,서천군,8.5581,163.3068,139.4136,29.7531,5.1912,6.579,17.4222,370.224
1980,남한,충청남도,아산시,13.7529,274.0779,208.5687,19.9755,1.3833,5.0607,19.7262,542.5452
1980,남한,충청남도,연기군,5.5053,99.774,210.1644,29.5128,0.0477,12.3984,4.0977,361.5003
1980,남한,충청남도,예산군,7.506,251.7543,232.5186,36.9603,1.0647,4.2102,7.8174,541.8315
1980,남한,충청남도,천안시동남구,7.8147,115.2108,285.7086,23.5674,0.0441,4.635,1.0098,437.9904
1980,남한,충청남도,천안시서북구,5.2866,121.0662,54.3456,10.7253,0.0009,4.1418,1.5354,197.1018
1980,남한,충청남도,청양군,2.7378,120.312,322.8894,28.6677,0.0909,2.5452,3.3462,480.5892
1980,남한,충청남도,태안군,7.0866,201.7701,194.9184,36.2493,55.7667,26.9766,48.5757,571.3434
1980,남한,충청남도,홍성군,6.2928,212.2362,172.3509,40.6998,8.2089,2.9727,10.2177,452.979
1980,남한,충청북도,괴산군,5.5386,133.6725,676.2699,16.1199,0.0234,4.7835,5.0571,841.4649
1980,남한,충청북도,단양군,4.8186,118.2294,630.6723,12.5955,0.0234,4.9446,9.576,780.8598
1980,남한,충청북도,보은군,5.103,106.1487,443.1411,14.9157,0.0423,3.1644,11.3661,583.8813
1980,남한,충청북도,영동군,5.4585,77.7312,745.0794,13.4379,0.0252,6.561,4.9491,853.2423
1980,남한,충청북도,옥천군,5.7771,77.1399,411.4881,21.0591,0.0315,4.9977,21.1131,541.6065
1980,남한,충청북도,음성군,3.6459,191.7801,295.2387,18.9099,0.0702,6.1335,4.7979,520.5762
1980,남한,충청북도,제천시,5.2434,153.5328,667.2078,13.8303,0.0252,6.6681,35.0046,881.5122
1980,남한,충청북도,증평군,2.1888,26.6787,45.2259,5.1507,0,2.0475,0.5616,81.8532
1980,남한,충청북도,진천군,3.8421,133.3404,242.0028,18.279,0.2421,4.356,5.5215,407.5839
1980,남한,충청북도,청원군,12.7287,215.1927,500.2605,47.4732,0.1233,17.865,19.8189,813.4623
1980,남한,충청북도,청주시상당구,8.6535,19.4553,31.9104,4.9509,0.0108,3.6909,0.4221,69.0939
1980,남한,충청북도,청주시흥덕구,12.0951,32.2029,25.8687,5.5647,0.0117,8.5401,0.1827,84.4659
1980,남한,충청북도,충주시,9.8082,210.5109,685.5606,19.2114,0.0909,17.6895,39.9303,982.8018
1980,북한,강원도,고산군,1.5201,130.8321,266.6088,28.0989,0.027,9.3636,3.3534,439.8039
1980,북한,강원도,고성군,5.301,88.5438,717.7698,9.3168,0,12.8403,8.2539,842.0256
1980,북한,강원도,금강군,1.3617,70.2963,926.2152,7.8831,0.0423,8.4141,2.7945,1017.0072
1980,북한,강원도,김화군,7.9947,101.6172,586.9548,13.6881,0.0045,0.9081,2.2581,713.4255
1980,북한,강원도,문천군,5.1003,62.7129,175.338,15.6078,0.9684,3.4857,1.5579,264.771
