index,Latitude,Longitude,nearby_idx_1,nearby_idx_2,nearby_idx_3,nearby_idx_4,nearby_idx_5,nearby_idx_6,nearby_idx_7,nearby_idx_8,nearby_idx_9,nearby_idx_10,nearby_idx_11,nearby_idx_12,nearby_idx_13,nearby_idx_14,nearby_idx_15,nearby_idx_16,nearby_idx_17,nearby_idx_18,nearby_idx_19,nearby_idx_20,nearby_idx_21,nearby_idx_22,nearby_idx_23,nearby_idx_24,nearby_idx_25,nearby_idx_26,nearby_idx_27,nearby_idx_28
826,36.0501173,128.589178,825.0,1013.0,1113.0,1071.0,,,,,,,,,,,,,,,,,,,,,,,,
827,37.7803639,127.9135629,964.0,845.0,384.0,386.0,385.0,347.0,30.0,,,,,,,,,,,,,,,,,,,,,
828,35.6019213,127.1434343,204.0,243.0,853.0,119.0,656.0,731.0,,,,,,,,,,,,,,,,,,,,,,
829,37.7952538,127.637333,368.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
830,37.5893415,127.4947634,19.0,183.0,294.0,295.0,426.0,840.0,986.0,315.0,,,,,,,,,,,,,,,,,,,,
831,34.3886384,126.673364,1021.0,892.0,809.0,1058.0,1053.0,1019.0,1020.0,,,,,,,,,,,,,,,,,,,,,
832,37.866666,128.3416211,464.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
833,37.43714,127.4569735,,,,,,,,,,,,,,,,,,,,,,,,,,,,
834,36.0302856,127.9284691,382.0,787.0,501.0,365.0,430.0,431.0,,,,,,,,,,,,,,,,,,,,,,
835,36.6211096,128.1016145,842.0,945.0,,,,,,,,,,,,,,,,,,,,,,,,,,
836,35.891691,127.3976681,704.0,1130.0,996.0,,,,,,,,,,,,,,,,,,,,,,,,,
837,36.9694817,128.7708492,142.0,361.0,846.0,672.0,70.0,689.0,954.0,,,,,,,,,,,,,,,,,,,,,
838,35.9718139,127.4414868,,,,,,,,,,,,,,,,,,,,,,,,,,,,
839,34.810344,127.0284393,,,,,,,,,,,,,,,,,,,,,,,,,,,,
840,37.5893415,127.4947634,19.0,183.0,294.0,295.0,426.0,830.0,986.0,315.0,,,,,,,,,,,,,,,,,,,,
841,37.3264572,127.8461587,1088.0,231.0,481.0,893.0,,,,,,,,,,,,,,,,,,,,,,,,
842,36.6211096,128.1016145,835.0,945.0,,,,,,,,,,,,,,,,,,,,,,,,,,
843,35.4402894,127.4044142,916.0,797.0,782.0,528.0,956.0,,,,,,,,,,,,,,,,,,,,,,,
844,37.1981957,127.3366783,,,,,,,,,,,,,,,,,,,,,,,,,,,,
845,37.7803639,127.9135629,964.0,827.0,384.0,386.0,385.0,347.0,30.0,,,,,,,,,,,,,,,,,,,,,
846,36.9694817,128.7708492,142.0,837.0,361.0,672.0,70.0,689.0,954.0,,,,,,,,,,,,,,,,,,,,,
847,36.3616331,128.7962705,180.0,660.0,1040.0,26.0,45.0,205.0,665.0,230.0,213.0,681.0,121.0,679.0,262.0,,,,,,,,,,,,,,,
848,36.9576622,127.2127404,805.0,879.0,,,,,,,,,,,,,,,,,,,,,,,,,,
849,37.0529246,128.2095856,,,,,,,,,,,,,,,,,,,,,,,,,,,,
850,36.795644,127.8382474,764.0,725.0,693.0,710.0,,,,,,,,,,,,,,,,,,,,,,,,
851,35.0380394,126.9087248,923.0,339.0,958.0,,,,,,,,,,,,,,,,,,,,,,,,,
852,36.8992222,128.4537971,971.0,819.0,931.0,,,,,,,,,,,,,,,,,,,,,,,,,
853,35.6019213,127.1434343,828.0,204.0,243.0,119.0,656.0,731.0,,,,,,,,,,,,,,,,,,,,,,
854,38.1759283,127.5417197,911.0,910.0,909.0,908.0,906.0,855.0,960.0,961.0,905.0,,,,,,,,,,,,,,,,,,,
855,38.1759283,127.5417197,911.0,910.0,909.0,908.0,906.0,854.0,960.0,961.0,905.0,,,,,,,,,,,,,,,,,,,
856,38.0777327,127.519277,435.0,1033.0,1117.0,907.0,962.0,998.0,873.0,,,,,,,,,,,,,,,,,,,,,
857,34.8849014,127.3922504,,,,,,,,,,,,,,,,,,,,,,,,,,,,
858,37.8862401,127.2168372,,,,,,,,,,,,,,,,,,,,,,,,,,,,
859,35.7070291,127.1532238,346.0,729.0,436.0,185.0,557.0,,,,,,,,,,,,,,,,,,,,,,,
860,35.6232241,127.3953874,754.0,260.0,775.0,491.0,490.0,889.0,820.0,1134.0,717.0,,,,,,,,,,,,,,,,,,,
861,35.6565243,129.1392355,,,,,,,,,,,,,,,,,,,,,,,,,,,,
862,35.5118111,129.0765389,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863,38.0466608,128.3851271,588.0,583.0,579.0,601.0,81.0,1137.0,590.0,199.0,513.0,511.0,598.0,,,,,,,,,,,,,,,,,
864,37.8811169,127.5245739,1149.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
865,35.6990304,127.590711,272.0,966.0,1037.0,,,,,,,,,,,,,,,,,,,,,,,,,
866,37.7228102,127.8432939,1003.0,130.0,611.0,,,,,,,,,,,,,,,,,,,,,,,,,
867,37.6654255,127.5054068,816.0,19.0,1017.0,985.0,315.0,817.0,1085.0,,,,,,,,,,,,,,,,,,,,,
868,37.4684441,128.2208537,607.0,531.0,569.0,459.0,93.0,94.0,542.0,,,,,,,,,,,,,,,,,,,,,
869,38.1886627,128.3651816,1074.0,155.0,1014.0,,,,,,,,,,,,,,,,,,,,,,,,,
870,36.5763417,128.8070598,,,,,,,,,,,,,,,,,,,,,,,,,,,,
871,36.5475881,128.5452575,321.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
872,37.0161648,128.7315613,976.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
873,38.0599182,127.553534,856.0,907.0,962.0,998.0,997.0,,,,,,,,,,,,,,,,,,,,,,,
874,37.8594804,127.7837564,654.0,8.0,111.0,109.0,,,,,,,,,,,,,,,,,,,,,,,,
875,35.0611343,128.4556496,1116.0,978.0,1034.0,,,,,,,,,,,,,,,,,,,,,,,,,
876,37.3116906,127.3799627,900.0,344.0,,,,,,,,,,,,,,,,,,,,,,,,,,
877,35.0237325,128.0824143,,,,,,,,,,,,,,,,,,,,,,,,,,,,
878,35.354195,127.5896257,806.0,434.0,822.0,733.0,812.0,941.0,682.0,,,,,,,,,,,,,,,,,,,,,
879,36.9833588,127.2304655,848.0,805.0,,,,,,,,,,,,,,,,,,,,,,,,,,
880,37.6814752,127.6318406,987.0,519.0,544.0,929.0,,,,,,,,,,,,,,,,,,,,,,,,
881,37.8228476,127.9549594,159.0,347.0,949.0,248.0,30.0,239.0,,,,,,,,,,,,,,,,,,,,,,
882,36.7047911,128.8286576,71.0,586.0,226.0,357.0,669.0,,,,,,,,,,,,,,,,,,,,,,,
883,36.4034175,129.0243083,,,,,,,,,,,,,,,,,,,,,,,,,,,,
884,37.5710458,127.6416006,364.0,328.0,429.0,423.0,220.0,186.0,15.0,247.0,,,,,,,,,,,,,,,,,,,,
885,37.8764886,128.0984423,913.0,948.0,714.0,514.0,814.0,1102.0,,,,,,,,,,,,,,,,,,,,,,
886,37.2534286,128.726245,163.0,915.0,476.0,125.0,270.0,122.0,128.0,391.0,530.0,756.0,,,,,,,,,,,,,,,,,,
887,37.9763688,128.0820625,686.0,1042.0,783.0,1103.0,951.0,982.0,463.0,,,,,,,,,,,,,,,,,,,,,
888,36.0840588,128.4993854,1059.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
889,35.6232241,127.3953874,754.0,260.0,775.0,491.0,490.0,860.0,820.0,1134.0,717.0,,,,,,,,,,,,,,,,,,,
890,37.6426333,127.8650768,950.0,197.0,,,,,,,,,,,,,,,,,,,,,,,,,,
891,35.6010073,126.4997293,684.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
892,34.3617495,126.6617565,1021.0,1022.0,831.0,1024.0,1025.0,809.0,1058.0,1057.0,1053.0,1023.0,1019.0,1020.0,,,,,,,,,,,,,,,,
893,37.2882089,127.8796149,1088.0,841.0,481.0,,,,,,,,,,,,,,,,,,,,,,,,,
894,37.4933412,127.8543931,258.0,776.0,1089.0,36.0,963.0,1060.0,,,,,,,,,,,,,,,,,,,,,,
895,35.2053772,128.1165386,225.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
896,35.4613511,127.7911938,777.0,657.0,666.0,914.0,,,,,,,,,,,,,,,,,,,,,,,,
897,35.6835943,126.674112,,,,,,,,,,,,,,,,,,,,,,,,,,,,
898,37.2775872,128.0831466,718.0,912.0,705.0,925.0,37.0,924.0,48.0,,,,,,,,,,,,,,,,,,,,,
899,37.694464,128.2708307,541.0,59.0,273.0,765.0,,,,,,,,,,,,,,,,,,,,,,,,
900,37.3116906,127.3799627,876.0,344.0,,,,,,,,,,,,,,,,,,,,,,,,,,
901,37.7267059,126.9116461,285.0,623.0,206.0,68.0,,,,,,,,,,,,,,,,,,,,,,,,
902,35.1077764,127.2000409,788.0,1093.0,1097.0,706.0,992.0,556.0,562.0,600.0,605.0,,,,,,,,,,,,,,,,,,,
903,35.2938097,127.9227657,1128.0,482.0,1121.0,,,,,,,,,,,,,,,,,,,,,,,,,
904,36.929005,127.9105637,917.0,933.0,301.0,968.0,211.0,615.0,488.0,703.0,1008.0,1044.0,,,,,,,,,,,,,,,,,,
905,38.1759283,127.5417197,911.0,910.0,909.0,908.0,906.0,855.0,854.0,960.0,961.0,,,,,,,,,,,,,,,,,,,
906,38.1759283,127.5417197,911.0,910.0,909.0,908.0,855.0,854.0,960.0,961.0,905.0,,,,,,,,,,,,,,,,,,,
907,38.0777327,127.519277,435.0,1033.0,1117.0,856.0,962.0,998.0,873.0,,,,,,,,,,,,,,,,,,,,,
908,38.1759283,127.5417197,911.0,910.0,909.0,906.0,855.0,854.0,960.0,961.0,905.0,,,,,,,,,,,,,,,,,,,
909,38.1759283,127.5417197,911.0,910.0,908.0,906.0,855.0,854.0,960.0,961.0,905.0,,,,,,,,,,,,,,,,,,,
910,38.1759283,127.5417197,911.0,909.0,908.0,906.0,855.0,854.0,960.0,961.0,905.0,,,,,,,,,,,,,,,,,,,
911,38.1759283,127.5417197,910.0,909.0,908.0,906.0,855.0,854.0,960.0,961.0,905.0,,,,,,,,,,,,,,,,,,,
912,37.2775872,128.0831466,718.0,705.0,898.0,925.0,37.0,924.0,48.0,,,,,,,,,,,,,,,,,,,,,
913,37.8598438,128.1293578,885.0,948.0,714.0,514.0,814.0,946.0,44.0,57.0,58.0,133.0,200.0,1073.0,,,,,,,,,,,,,,,,
914,35.4151198,127.7807653,777.0,896.0,657.0,527.0,666.0,,,,,,,,,,,,,,,,,,,,,,,
915,37.2520769,128.7817425,886.0,106.0,476.0,125.0,270.0,122.0,128.0,548.0,391.0,530.0,756.0,1056.0,276.0,,,,,,,,,,,,,,,
916,35.4114491,127.382667,797.0,782.0,843.0,528.0,956.0,,,,,,,,,,,,,,,,,,,,,,,
917,36.9691539,127.9232858,933.0,301.0,968.0,211.0,904.0,488.0,703.0,1008.0,1044.0,,,,,,,,,,,,,,,,,,,
918,35.0146387,127.6844058,965.0,1026.0,1027.0,1028.0,,,,,,,,,,,,,,,,,,,,,,,,
919,37.9429407,127.4806675,73.0,46.0,149.0,31.0,202.0,203.0,403.0,439.0,716.0,744.0,815.0,920.0,939.0,940.0,,,,,,,,,,,,,,
920,37.9429407,127.4806675,73.0,46.0,149.0,31.0,202.0,203.0,403.0,439.0,716.0,744.0,815.0,919.0,939.0,940.0,,,,,,,,,,,,,,
921,36.8484432,127.9865342,761.0,808.0,1096.0,1126.0,,,,,,,,,,,,,,,,,,,,,,,,
922,34.9918255,127.1324743,286.0,1035.0,549.0,404.0,405.0,536.0,550.0,540.0,538.0,,,,,,,,,,,,,,,,,,,
923,34.9908486,126.9213478,339.0,958.0,851.0,,,,,,,,,,,,,,,,,,,,,,,,,
924,37.2775872,128.0831466,718.0,912.0,705.0,898.0,925.0,37.0,48.0,,,,,,,,,,,,,,,,,,,,,
925,37.2775872,128.0831466,718.0,912.0,705.0,898.0,37.0,924.0,48.0,,,,,,,,,,,,,,,,,,,,,
926,36.9448146,128.9381286,753.0,558.0,568.0,178.0,102.0,348.0,674.0,,,,,,,,,,,,,,,,,,,,,
927,35.6490244,128.8541177,,,,,,,,,,,,,,,,,,,,,,,,,,,,
928,35.8703189,127.2653376,663.0,796.0,,,,,,,,,,,,,,,,,,,,,,,,,,
929,37.6418514,127.6530618,987.0,519.0,544.0,880.0,60.0,799.0,1002.0,1099.0,,,,,,,,,,,,,,,,,,,,
930,37.9872585,128.6295139,47.0,176.0,,,,,,,,,,,,,,,,,,,,,,,,,,
931,36.8992222,128.4537971,971.0,819.0,852.0,,,,,,,,,,,,,,,,,,,,,,,,,
932,37.7524819,127.437941,96.0,641.0,,,,,,,,,,,,,,,,,,,,,,,,,,
933,36.9691539,127.9232858,917.0,301.0,968.0,211.0,904.0,488.0,703.0,1008.0,1044.0,,,,,,,,,,,,,,,,,,,
934,38.117962,127.0473841,,,,,,,,,,,,,,,,,,,,,,,,,,,,
935,37.6518777,127.74339,1091.0,606.0,973.0,254.0,620.0,617.0,1092.0,253.0,448.0,95.0,60.0,799.0,1002.0,1099.0,,,,,,,,,,,,,,
936,36.4616321,128.9410712,297.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
937,37.6535569,127.3319806,,,,,,,,,,,,,,,,,,,,,,,,,,,,
938,35.485308,127.5426539,786.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
939,37.9429407,127.4806675,73.0,46.0,149.0,31.0,202.0,203.0,403.0,439.0,716.0,744.0,815.0,919.0,920.0,940.0,,,,,,,,,,,,,,
940,37.9429407,127.4806675,73.0,46.0,149.0,31.0,202.0,203.0,403.0,439.0,716.0,744.0,815.0,919.0,920.0,939.0,,,,,,,,,,,,,,
941,35.354195,127.5896257,806.0,434.0,822.0,733.0,878.0,812.0,682.0,,,,,,,,,,,,,,,,,,,,,
942,37.8740024,127.909936,654.0,8.0,347.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,
943,37.7610572,127.9813129,964.0,947.0,355.0,,,,,,,,,,,,,,,,,,,,,,,,,
944,37.3728454,128.4052788,242.0,275.0,454.0,453.0,311.0,150.0,748.0,633.0,631.0,443.0,698.0,1094.0,195.0,457.0,637.0,632.0,,,,,,,,,,,,
945,36.6211096,128.1016145,835.0,842.0,,,,,,,,,,,,,,,,,,,,,,,,,,
946,37.8229473,128.121852,913.0,514.0,44.0,57.0,58.0,133.0,200.0,413.0,1073.0,,,,,,,,,,,,,,,,,,,
947,37.7770615,128.0156889,1032.0,943.0,504.0,257.0,355.0,159.0,248.0,,,,,,,,,,,,,,,,,,,,,
948,37.8764886,128.0984423,913.0,885.0,714.0,514.0,814.0,1102.0,,,,,,,,,,,,,,,,,,,,,,
949,37.8228476,127.9549594,159.0,881.0,347.0,248.0,30.0,239.0,,,,,,,,,,,,,,,,,,,,,,
950,37.6147161,127.8863288,766.0,890.0,197.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,
951,37.9894237,128.116951,686.0,1042.0,783.0,1103.0,982.0,463.0,887.0,251.0,293.0,196.0,5.0,1000.0,16.0,,,,,,,,,,,,,,,
952,38.0771327,128.1436063,,,,,,,,,,,,,,,,,,,,,,,,,,,,
953,35.8134957,127.2866581,410.0,813.0,801.0,,,,,,,,,,,,,,,,,,,,,,,,,
954,36.9395486,128.7902001,142.0,837.0,361.0,846.0,672.0,70.0,689.0,1047.0,,,,,,,,,,,,,,,,,,,,
955,37.8107051,128.2724166,778.0,157.0,,,,,,,,,,,,,,,,,,,,,,,,,,
956,35.4412163,127.4091203,916.0,782.0,843.0,528.0,,,,,,,,,,,,,,,,,,,,,,,,
957,35.1813263,127.173433,556.0,562.0,600.0,605.0,,,,,,,,,,,,,,,,,,,,,,,,
958,35.0117982,126.8818047,923.0,339.0,851.0,,,,,,,,,,,,,,,,,,,,,,,,,
959,35.6745167,127.2863785,1051.0,1131.0,241.0,,,,,,,,,,,,,,,,,,,,,,,,,
960,38.1759283,127.5417197,911.0,910.0,909.0,908.0,906.0,855.0,854.0,961.0,905.0,,,,,,,,,,,,,,,,,,,
961,38.1759283,127.5417197,911.0,910.0,909.0,908.0,906.0,855.0,854.0,960.0,905.0,,,,,,,,,,,,,,,,,,,
962,38.0777327,127.519277,435.0,1033.0,1117.0,856.0,907.0,998.0,873.0,,,,,,,,,,,,,,,,,,,,,
963,37.4573003,127.893469,258.0,776.0,1089.0,894.0,1060.0,,,,,,,,,,,,,,,,,,,,,,,
964,37.7492272,127.9215469,611.0,17.0,943.0,845.0,827.0,384.0,386.0,385.0,,,,,,,,,,,,,,,,,,,,
965,35.0146387,127.6844058,918.0,1026.0,1027.0,1028.0,,,,,,,,,,,,,,,,,,,,,,,,
966,35.6990304,127.590711,272.0,865.0,1037.0,,,,,,,,,,,,,,,,,,,,,,,,,
967,35.7401886,127.4294129,,,,,,,,,,,,,,,,,,,,,,,,,,,,
968,36.9691539,127.9232858,917.0,933.0,301.0,211.0,904.0,488.0,703.0,1008.0,1044.0,,,,,,,,,,,,,,,,,,,
969,37.5365529,128.2296884,104.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
970,36.6393275,128.5140897,675.0,507.0,774.0,745.0,,,,,,,,,,,,,,,,,,,,,,,,
971,36.8992222,128.4537971,819.0,852.0,931.0,,,,,,,,,,,,,,,,,,,,,,,,,
972,37.6437711,127.9527749,1067.0,9.0,209.0,319.0,,,,,,,,,,,,,,,,,,,,,,,,
973,37.6324523,127.7520913,1091.0,606.0,254.0,620.0,617.0,1092.0,253.0,935.0,448.0,95.0,60.0,799.0,1002.0,1099.0,,,,,,,,,,,,,,
974,37.7142062,128.1824685,494.0,1064.0,582.0,621.0,622.0,576.0,630.0,273.0,765.0,,,,,,,,,,,,,,,,,,,
975,37.6011843,128.2265769,238.0,305.0,152.0,356.0,112.0,988.0,,,,,,,,,,,,,,,,,,,,,,
976,37.0161648,128.7315613,872.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
977,35.9128626,129.4499391,750.0,1061.0,,,,,,,,,,,,,,,,,,,,,,,,,,
978,35.0182672,128.4765665,1116.0,875.0,1034.0,,,,,,,,,,,,,,,,,,,,,,,,,
979,37.7594062,128.5710184,740.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
980,35.0878407,127.6114145,215.0,216.0,451.0,1098.0,,,,,,,,,,,,,,,,,,,,,,,,
981,35.0389006,126.9988465,326.0,146.0,145.0,402.0,,,,,,,,,,,,,,,,,,,,,,,,
982,37.9763688,128.0820625,686.0,1042.0,783.0,1103.0,951.0,463.0,887.0,,,,,,,,,,,,,,,,,,,,,
983,38.1219556,128.3101926,456.0,67.0,470.0,984.0,,,,,,,,,,,,,,,,,,,,,,,,
984,38.1219556,128.3101926,456.0,67.0,470.0,983.0,,,,,,,,,,,,,,,,,,,,,,,,
985,37.6617845,127.5291954,816.0,867.0,1017.0,315.0,817.0,1085.0,,,,,,,,,,,,,,,,,,,,,,
986,37.5893415,127.4947634,19.0,183.0,294.0,295.0,426.0,830.0,840.0,315.0,,,,,,,,,,,,,,,,,,,,
987,37.656916,127.6122255,519.0,544.0,880.0,929.0,,,,,,,,,,,,,,,,,,,,,,,,
988,37.6011843,128.2265769,238.0,975.0,305.0,152.0,356.0,112.0,,,,,,,,,,,,,,,,,,,,,,
989,36.8203575,128.6044862,,,,,,,,,,,,,,,,,,,,,,,,,,,,
990,37.5416012,127.4258645,259.0,113.0,,,,,,,,,,,,,,,,,,,,,,,,,,
991,37.4250014,128.2967109,116.0,123.0,32.0,1055.0,65.0,89.0,74.0,,,,,,,,,,,,,,,,,,,,,
992,35.1077764,127.2000409,788.0,902.0,1093.0,1097.0,706.0,556.0,562.0,600.0,605.0,,,,,,,,,,,,,,,,,,,
993,35.6501248,128.7060644,,,,,,,,,,,,,,,,,,,,,,,,,,,,
994,38.1323492,128.2292072,,,,,,,,,,,,,,,,,,,,,,,,,,,,
995,38.05014,128.5452484,1076.0,76.0,227.0,1041.0,,,,,,,,,,,,,,,,,,,,,,,,
996,35.891691,127.3976681,836.0,704.0,1130.0,,,,,,,,,,,,,,,,,,,,,,,,,
997,38.0497615,127.5950284,873.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
998,38.0777327,127.519277,435.0,1033.0,1117.0,856.0,907.0,962.0,873.0,,,,,,,,,,,,,,,,,,,,,
999,35.2343442,128.8318904,640.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000,38.0087006,128.1617215,951.0,463.0,293.0,196.0,5.0,16.0,,,,,,,,,,,,,,,,,,,,,,
1001,36.3735292,128.9007835,349.0,187.0,727.0,728.0,121.0,320.0,,,,,,,,,,,,,,,,,,,,,,
1002,37.6644632,127.6998828,929.0,973.0,254.0,253.0,935.0,95.0,60.0,799.0,1099.0,,,,,,,,,,,,,,,,,,,
1003,37.6995714,127.8821936,319.0,130.0,611.0,866.0,17.0,,,,,,,,,,,,,,,,,,,,,,,
1004,36.6583598,128.8915154,64.0,333.0,170.0,255.0,91.0,572.0,,,,,,,,,,,,,,,,,,,,,,
1005,37.7979718,126.3953013,192.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006,35.1957011,128.4999975,642.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007,38.0412339,127.0393313,1125.0,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1008,36.9635809,127.9320017,917.0,933.0,301.0,968.0,211.0,904.0,488.0,703.0,1044.0,,,,,,,,,,,,,,,,,,,
1009,34.5646638,127.148057,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010,35.1917957,126.4357275,1065.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011,35.256597,126.5405597,214.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012,34.7326998,127.1538776,327.0,323.0,283.0,188.0,207.0,282.0,118.0,278.0,340.0,341.0,342.0,162.0,739.0,279.0,353.0,563.0,362.0,288.0,232.0,233.0,166.0,322.0,,,,,,
1013,36.0501173,128.589178,825.0,826.0,1113.0,1071.0,,,,,,,,,,,,,,,,,,,,,,,,
1014,38.1886627,128.3651816,1074.0,869.0,155.0,,,,,,,,,,,,,,,,,,,,,,,,,
1015,38.1681838,128.1786506,324.0,80.0,82.0,2.0,371.0,599.0,768.0,785.0,1100.0,1104.0,1105.0,1106.0,1115.0,1119.0,1148.0,555.0,250.0,469.0,1156.0,164.0,1147.0,271.0,497.0,499.0,,,,
1016,36.8744093,128.8887244,1054.0,1069.0,147.0,358.0,267.0,,,,,,,,,,,,,,,,,,,,,,,
1017,37.6617845,127.5291954,816.0,867.0,985.0,315.0,817.0,1085.0,,,,,,,,,,,,,,,,,,,,,,
1018,35.5165876,129.2623781,1152.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1019,34.3748605,126.6614699,1021.0,892.0,1022.0,831.0,1024.0,1025.0,809.0,1058.0,1057.0,1053.0,1023.0,1020.0,,,,,,,,,,,,,,,,
1020,34.3748605,126.6614699,1021.0,892.0,1022.0,831.0,1024.0,1025.0,809.0,1058.0,1057.0,1053.0,1023.0,1019.0,,,,,,,,,,,,,,,,
1021,34.3839197,126.6915543,892.0,831.0,809.0,1058.0,1053.0,1019.0,1020.0,,,,,,,,,,,,,,,,,,,,,
1022,34.3342368,126.6602934,892.0,1024.0,1025.0,809.0,1058.0,1057.0,1053.0,1023.0,1019.0,1020.0,,,,,,,,,,,,,,,,,,
1023,34.3342368,126.6602934,892.0,1022.0,1024.0,1025.0,809.0,1058.0,1057.0,1053.0,1019.0,1020.0,,,,,,,,,,,,,,,,,,
1024,34.3342368,126.6602934,892.0,1022.0,1025.0,809.0,1058.0,1057.0,1053.0,1023.0,1019.0,1020.0,,,,,,,,,,,,,,,,,,
1025,34.3342368,126.6602934,892.0,1022.0,1024.0,809.0,1058.0,1057.0,1053.0,1023.0,1019.0,1020.0,,,,,,,,,,,,,,,,,,
1026,35.0181337,127.6489426,918.0,965.0,1027.0,1028.0,,,,,,,,,,,,,,,,,,,,,,,,
1027,35.0181337,127.6489426,918.0,965.0,1026.0,1028.0,,,,,,,,,,,,,,,,,,,,,,,,
1028,35.0181337,127.6489426,918.0,965.0,1026.0,1027.0,,,,,,,,,,,,,,,,,,,,,,,,
1029,35.1934074,127.2851201,473.0,584.0,585.0,589.0,597.0,1030.0,560.0,561.0,533.0,1153.0,,,,,,,,,,,,,,,,,,
1030,35.1934074,127.2851201,473.0,584.0,585.0,589.0,597.0,1029.0,560.0,561.0,533.0,1153.0,,,,,,,,,,,,,,,,,,
1031,37.5313869,127.6928777,381.0,1036.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1032,37.7285179,128.0376067,249.0,947.0,355.0,,,,,,,,,,,,,,,,,,,,,,,,,
1033,38.0815097,127.4702373,435.0,1117.0,856.0,907.0,962.0,998.0,,,,,,,,,,,,,,,,,,,,,,
1034,35.0611343,128.4556496,1116.0,875.0,978.0,,,,,,,,,,,,,,,,,,,,,,,,,
1035,34.9730223,127.1427854,286.0,549.0,404.0,405.0,922.0,,,,,,,,,,,,,,,,,,,,,,,
1036,37.5107169,127.6332539,287.0,1123.0,1122.0,422.0,329.0,330.0,421.0,381.0,1031.0,,,,,,,,,,,,,,,,,,,
1037,35.6990304,127.590711,272.0,865.0,966.0,,,,,,,,,,,,,,,,,,,,,,,,,
1038,35.8021674,127.4199564,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1039,36.1854956,129.2051557,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1040,36.3616331,128.7962705,180.0,660.0,847.0,26.0,45.0,205.0,665.0,230.0,213.0,681.0,121.0,679.0,262.0,,,,,,,,,,,,,,,
1041,38.0375603,128.5476157,995.0,1076.0,76.0,227.0,,,,,,,,,,,,,,,,,,,,,,,,
1042,37.9763688,128.0820625,686.0,783.0,1103.0,951.0,982.0,463.0,887.0,,,,,,,,,,,,,,,,,,,,,
1043,34.7014878,126.9485704,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1044,36.9635809,127.9320017,917.0,933.0,301.0,968.0,211.0,904.0,488.0,703.0,1008.0,,,,,,,,,,,,,,,,,,,
1045,38.2279577,128.5206485,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1046,37.9993658,128.3250403,1136.0,198.0,433.0,1095.0,1107.0,,,,,,,,,,,,,,,,,,,,,,,
1047,36.8919819,128.7963456,142.0,70.0,689.0,954.0,147.0,,,,,,,,,,,,,,,,,,,,,,,
1048,37.2462508,126.5257313,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1049,35.1649004,128.985722,1050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1050,35.1746452,128.9884548,1049.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1051,35.693019,127.22746,729.0,436.0,1131.0,557.0,959.0,,,,,,,,,,,,,,,,,,,,,,,
1052,35.1505106,126.9952503,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1053,34.3467695,126.6651876,1021.0,892.0,1022.0,831.0,1024.0,1025.0,809.0,1058.0,1057.0,1023.0,1019.0,1020.0,,,,,,,,,,,,,,,,
1054,36.8353368,128.910956,1069.0,358.0,1016.0,,,,,,,,,,,,,,,,,,,,,,,,,
1055,37.4250014,128.2967109,116.0,123.0,32.0,991.0,65.0,89.0,74.0,,,,,,,,,,,,,,,,,,,,,
1056,37.2220583,128.8218722,343.0,915.0,106.0,548.0,276.0,,,,,,,,,,,,,,,,,,,,,,,
1057,34.3342368,126.6602934,892.0,1022.0,1024.0,1025.0,809.0,1058.0,1053.0,1023.0,1019.0,1020.0,,,,,,,,,,,,,,,,,,
1058,34.3467695,126.6651876,1021.0,892.0,1022.0,831.0,1024.0,1025.0,809.0,1057.0,1053.0,1023.0,1019.0,1020.0,,,,,,,,,,,,,,,,
